,epoch,loss,accuracy,top_k_acc,val_loss,val_accuracy,val_top_k_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,config/data_loader;args;batch_size,config/optimizer;args;lr,config/optimizer;type,logdir
2,70,0.024142,0.998116,1,4.756546,0.153085,0.310522,9.803479,FALSE,,,70,97b33_00002,cefe9657d5834fa1bed17426b3023718,2022-04-06_12-28-05,1.65E+09,690.6789,3940977,guanyush-RTX3060,10.70.2.70,690.6789,0,70,64,0.01,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00002_2_data_loader;args;batch_size=64,optimizer;args;lr=0.01,optimizer;type=SGD_2022-04-06_12-02-17"
14,70,0.024142,0.998116,1,4.756546,0.153085,0.310522,9.778494,FALSE,,,70,97b33_00014,6a55e86e004749318a6e9e5d6a03413b,2022-04-06_15-34-03,1.65E+09,689.382,3940971,guanyush-RTX3060,10.70.2.70,689.382,0,70,64,0.01,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00014_14_data_loader;args;batch_size=64,optimizer;args;lr=0.01,optimizer;type=SGD_2022-04-06_15-08-32"
26,70,0.024142,0.998116,1,4.756546,0.153085,0.310522,9.859468,FALSE,,,70,97b33_00026,6e92f9fa781944b89da02067ae028ada,2022-04-06_18-39-20,1.65E+09,693.6007,189913,guanyush-RTX3060,10.70.2.70,693.6007,0,70,64,0.01,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00026_26_data_loader;args;batch_size=64,optimizer;args;lr=0.01,optimizer;type=SGD_2022-04-06_18-13-37"
38,70,0.024142,0.998116,1,4.756546,0.153085,0.310522,9.963952,FALSE,,,70,97b33_00038,a51213079ae04ccbb72bdfb2287dcb3a,2022-04-06_21-44-11,1.65E+09,691.7634,397688,guanyush-RTX3060,10.70.2.70,691.7634,0,70,64,0.01,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00038_38_data_loader;args;batch_size=64,optimizer;args;lr=0.01,optimizer;type=SGD_2022-04-06_21-18-35"
50,70,0.024142,0.998116,1,4.756546,0.153085,0.310522,9.865688,FALSE,,,70,97b33_00050,9bb4a6aa57d24c0fb50330d3039b4a21,2022-04-07_00-49-01,1.65E+09,691.8192,602684,guanyush-RTX3060,10.70.2.70,691.8192,0,70,64,0.01,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00050_50_data_loader;args;batch_size=64,optimizer;args;lr=0.01,optimizer;type=SGD_2022-04-07_00-23-24"
62,70,0.024142,0.998116,1,4.756546,0.153085,0.310522,9.83468,FALSE,,,70,97b33_00062,fe9c5ec6e67c486f9337fea308762703,2022-04-07_03-54-11,1.65E+09,690.805,807909,guanyush-RTX3060,10.70.2.70,690.805,0,70,64,0.01,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00062_62_data_loader;args;batch_size=64,optimizer;args;lr=0.01,optimizer;type=SGD_2022-04-07_03-28-36"
74,70,0.024142,0.998116,1,4.756546,0.153085,0.310522,9.77651,FALSE,,,70,97b33_00074,c97aa783ed8e49209ee28b62d2017479,2022-04-07_06-58-47,1.65E+09,687.3788,1023126,guanyush-RTX3060,10.70.2.70,687.3788,0,70,64,0.01,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00074_74_data_loader;args;batch_size=64,optimizer;args;lr=0.01,optimizer;type=SGD_2022-04-07_06-33-18"
86,70,0.024142,0.998116,1,4.756546,0.153085,0.310522,9.803313,FALSE,,,70,97b33_00086,d5419913de2341438efdda9f559efee5,2022-04-07_10-03-11,1.65E+09,688.7137,1233763,guanyush-RTX3060,10.70.2.70,688.7137,0,70,64,0.01,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00086_86_data_loader;args;batch_size=64,optimizer;args;lr=0.01,optimizer;type=SGD_2022-04-07_09-37-41"
98,70,0.024142,0.998116,1,4.756546,0.153085,0.310522,9.777981,FALSE,,,70,97b33_00098,be8ccd64093744a5a6463f4a54a9cbb0,2022-04-07_13-07-35,1.65E+09,688.7343,1438751,guanyush-RTX3060,10.70.2.70,688.7343,0,70,64,0.01,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00098_98_data_loader;args;batch_size=64,optimizer;args;lr=0.01,optimizer;type=SGD_2022-04-07_12-42-08"
110,70,0.024142,0.998116,1,4.756546,0.153085,0.310522,10.16856,FALSE,,,70,97b33_00110,97b4c5abe69c4fac8defc1adda0b2581,2022-04-07_16-20-37,1.65E+09,732.8169,1642073,guanyush-RTX3060,10.70.2.70,732.8169,0,70,64,0.01,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00110_110_data_loader;args;batch_size=64,optimizer;args;lr=0.01,optimizer;type=SGD_2022-04-07_15-53-27"
122,70,0.024142,0.998116,1,4.756546,0.153085,0.310522,9.948722,FALSE,,,70,97b33_00122,1760d696c84942afaee8451ba56e4c33,2022-04-07_19-59-54,1.65E+09,701.0491,1837299,guanyush-RTX3060,10.70.2.70,701.0491,0,70,64,0.01,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00122_122_data_loader;args;batch_size=64,optimizer;args;lr=0.01,optimizer;type=SGD_2022-04-07_19-33-52"
134,70,0.024142,0.998116,1,4.756546,0.153085,0.310522,9.93303,FALSE,,,70,97b33_00134,2377d2953929441ea40e8179eb8c1fcf,2022-04-07_23-05-48,1.65E+09,693.5548,2042004,guanyush-RTX3060,10.70.2.70,693.5548,0,70,64,0.01,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00134_134_data_loader;args;batch_size=64,optimizer;args;lr=0.01,optimizer;type=SGD_2022-04-07_22-40-03"
7,93,0.14777,0.966645,0.997287,4.977784,0.141728,0.331078,8.484639,FALSE,,,93,97b33_00007,5ad934feea53462db95539ba0b9eb670,2022-04-06_13-48-00,1.65E+09,792.9346,3940981,guanyush-RTX3060,10.70.2.70,792.9346,0,93,256,0.001,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00007_7_data_loader;args;batch_size=256,optimizer;args;lr=0.001,optimizer;type=Adam_2022-04-06_13-17-44"
19,93,0.14777,0.966645,0.997287,4.977784,0.141728,0.331078,8.441443,FALSE,,,93,97b33_00019,3cab0c6bbf4a48da96cde6ac324dc8cf,2022-04-06_16-53-42,1.65E+09,788.9223,68622,guanyush-RTX3060,10.70.2.70,788.9223,0,93,256,0.001,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00019_19_data_loader;args;batch_size=256,optimizer;args;lr=0.001,optimizer;type=Adam_2022-04-06_16-23-35"
31,93,0.14777,0.966645,0.997287,4.977784,0.141728,0.331078,8.425612,FALSE,,,93,97b33_00031,acec8287ca4d45a992add4266006e01f,2022-04-06_19-58-52,1.65E+09,787.5019,277124,guanyush-RTX3060,10.70.2.70,787.5019,0,93,256,0.001,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00031_31_data_loader;args;batch_size=256,optimizer;args;lr=0.001,optimizer;type=Adam_2022-04-06_19-28-50"
43,93,0.14777,0.966645,0.997287,4.977784,0.141728,0.331078,8.415047,FALSE,,,93,97b33_00043,704754c9b1604645b650623970cfc659,2022-04-06_23-03-45,1.65E+09,787.6578,482300,guanyush-RTX3060,10.70.2.70,787.6578,0,93,256,0.001,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00043_43_data_loader;args;batch_size=256,optimizer;args;lr=0.001,optimizer;type=Adam_2022-04-06_22-33-41"
55,93,0.14777,0.966645,0.997287,4.977784,0.141728,0.331078,8.463414,FALSE,,,93,97b33_00055,5904e54122214240b45ff4371d36937e,2022-04-07_02-08-54,1.65E+09,791.624,687567,guanyush-RTX3060,10.70.2.70,791.624,0,93,256,0.001,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00055_55_data_loader;args;batch_size=256,optimizer;args;lr=0.001,optimizer;type=Adam_2022-04-07_01-38-40"
67,93,0.14777,0.966645,0.997287,4.977784,0.141728,0.331078,8.391118,FALSE,,,93,97b33_00067,85128df7336b4a1b9c798d2e5f933e2b,2022-04-07_05-13-46,1.65E+09,787.011,892523,guanyush-RTX3060,10.70.2.70,787.011,0,93,256,0.001,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00067_67_data_loader;args;batch_size=256,optimizer;args;lr=0.001,optimizer;type=Adam_2022-04-07_04-43-44"
79,93,0.14777,0.966645,0.997287,4.977784,0.141728,0.331078,8.380413,FALSE,,,93,97b33_00079,eb5ecf2778e343eea9a1472a918f9ce7,2022-04-07_08-18-08,1.65E+09,785.7281,1113713,guanyush-RTX3060,10.70.2.70,785.7281,0,93,256,0.001,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00079_79_data_loader;args;batch_size=256,optimizer;args;lr=0.001,optimizer;type=Adam_2022-04-07_07-48-06"
91,93,0.14777,0.966645,0.997287,4.977784,0.141728,0.331078,8.479708,FALSE,,,93,97b33_00091,8593b3040a4041a5951647823492eca6,2022-04-07_11-22-42,1.65E+09,791.4739,1318086,guanyush-RTX3060,10.70.2.70,791.4739,0,93,256,0.001,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00091_91_data_loader;args;batch_size=256,optimizer;args;lr=0.001,optimizer;type=Adam_2022-04-07_10-52-37"
103,93,0.14777,0.966645,0.997287,4.977784,0.141728,0.331078,8.407844,FALSE,,,93,97b33_00103,78fe6b174e1349f8997165a4cbb59b13,2022-04-07_14-26-51,1.65E+09,783.2731,1523380,guanyush-RTX3060,10.70.2.70,783.2731,0,93,256,0.001,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00103_103_data_loader;args;batch_size=256,optimizer;args;lr=0.001,optimizer;type=Adam_2022-04-07_13-56-51"
115,93,0.14777,0.966645,0.997287,4.977784,0.141728,0.331078,15.58795,FALSE,,,93,97b33_00115,85347398c5bd4f27a55b908cdbee7761,2022-04-07_17-57-38,1.65E+09,1141.812,1723669,guanyush-RTX3060,10.70.2.70,1141.812,0,93,256,0.001,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00115_115_data_loader;args;batch_size=256,optimizer;args;lr=0.001,optimizer;type=Adam_2022-04-07_17-19-52"
127,93,0.14777,0.966645,0.997287,4.977784,0.141728,0.331078,8.421816,FALSE,,,93,97b33_00127,ada5998a4bb240e49b8cae7e458053c8,2022-04-07_21-19-54,1.65E+09,790.4869,1916284,guanyush-RTX3060,10.70.2.70,790.4869,0,93,256,0.001,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00127_127_data_loader;args;batch_size=256,optimizer;args;lr=0.001,optimizer;type=Adam_2022-04-07_20-49-46"
139,93,0.14777,0.966645,0.997287,4.977784,0.141728,0.331078,8.485259,FALSE,,,93,97b33_00139,a42ca3659eeb476a9d511bce16289a5a,2022-04-08_00-26-04,1.65E+09,794.9112,2120922,guanyush-RTX3060,10.70.2.70,794.9112,0,93,256,0.001,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00139_139_data_loader;args;batch_size=256,optimizer;args;lr=0.001,optimizer;type=Adam_2022-04-07_23-55-43"
6,99,1.372261,0.590824,0.83422,4.095944,0.141218,0.331487,10.16029,FALSE,,,99,97b33_00006,904355051ccc40acab3d52fc69bca6a9,2022-04-06_13-34-33,1.65E+09,1008.735,3940967,guanyush-RTX3060,10.70.2.70,1008.735,0,99,64,0.001,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00006_6_data_loader;args;batch_size=64,optimizer;args;lr=0.001,optimizer;type=Adam_2022-04-06_13-03-37"
18,99,1.372261,0.590824,0.83422,4.095944,0.141218,0.331487,10.1389,FALSE,,,99,97b33_00018,fb32ba9fa4914c8eb79873268657c891,2022-04-06_16-40-20,1.65E+09,1004.463,52027,guanyush-RTX3060,10.70.2.70,1004.463,0,99,64,0.001,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00018_18_data_loader;args;batch_size=64,optimizer;args;lr=0.001,optimizer;type=Adam_2022-04-06_16-09-31"
30,99,1.372261,0.590824,0.83422,4.095944,0.141218,0.331487,10.0449,FALSE,,,99,97b33_00030,4a6cc025aac54599b449a9f244f563ba,2022-04-06_19-45-31,1.65E+09,1000.494,260837,guanyush-RTX3060,10.70.2.70,1000.494,0,99,64,0.001,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00030_30_data_loader;args;batch_size=64,optimizer;args;lr=0.001,optimizer;type=Adam_2022-04-06_19-14-50"
42,99,1.372261,0.590824,0.83422,4.095944,0.141218,0.331487,10.09446,FALSE,,,99,97b33_00042,2b6ebc4898aa43a59721907addb0de17,2022-04-06_22-50-24,1.65E+09,1003.022,466075,guanyush-RTX3060,10.70.2.70,1003.022,0,99,64,0.001,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00042_42_data_loader;args;batch_size=64,optimizer;args;lr=0.001,optimizer;type=Adam_2022-04-06_22-19-40"
54,99,1.372261,0.590824,0.83422,4.095944,0.141218,0.331487,10.10913,FALSE,,,99,97b33_00054,c3a2505e92aa49269d55abe91cc8f755,2022-04-07_01-55-29,1.65E+09,1008.64,671249,guanyush-RTX3060,10.70.2.70,1008.64,0,99,64,0.001,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00054_54_data_loader;args;batch_size=64,optimizer;args;lr=0.001,optimizer;type=Adam_2022-04-07_01-24-34"
66,99,1.372261,0.590824,0.83422,4.095944,0.141218,0.331487,10.12249,FALSE,,,99,97b33_00066,1e01c108367b4ae7a9b58dd8fa134b5a,2022-04-07_05-00-26,1.65E+09,1001.351,876252,guanyush-RTX3060,10.70.2.70,1001.351,0,99,64,0.001,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00066_66_data_loader;args;batch_size=64,optimizer;args;lr=0.001,optimizer;type=Adam_2022-04-07_04-29-45"
78,99,1.372261,0.590824,0.83422,4.095944,0.141218,0.331487,10.06213,FALSE,,,99,97b33_00078,de216f67861045eea16829649268696f,2022-04-07_08-04-48,1.65E+09,1001.479,1097092,guanyush-RTX3060,10.70.2.70,1001.479,0,99,64,0.001,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00078_78_data_loader;args;batch_size=64,optimizer;args;lr=0.001,optimizer;type=Adam_2022-04-07_07-34-05"
90,99,1.372261,0.590824,0.83422,4.095944,0.141218,0.331487,10.08953,FALSE,,,99,97b33_00090,fcbd4d75c2cd42dd9cb2c6912e0cce00,2022-04-07_11-09-17,1.65E+09,999.8808,1301821,guanyush-RTX3060,10.70.2.70,999.8808,0,99,64,0.001,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00090_90_data_loader;args;batch_size=64,optimizer;args;lr=0.001,optimizer;type=Adam_2022-04-07_10-38-37"
102,99,1.372261,0.590824,0.83422,4.095944,0.141218,0.331487,10.0534,FALSE,,,99,97b33_00102,dec69dbd58fe427b8d14d09ba81e1612,2022-04-07_14-13-34,1.65E+09,1002.419,1507089,guanyush-RTX3060,10.70.2.70,1002.419,0,99,64,0.001,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00102_102_data_loader;args;batch_size=64,optimizer;args;lr=0.001,optimizer;type=Adam_2022-04-07_13-42-52"
114,99,1.372261,0.590824,0.83422,4.095944,0.141218,0.331487,11.03623,FALSE,,,99,97b33_00114,725b300830e64b63b753c51c5f333460,2022-04-07_17-38-19,1.65E+09,1106.777,1707115,guanyush-RTX3060,10.70.2.70,1106.777,0,99,64,0.001,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00114_114_data_loader;args;batch_size=64,optimizer;args;lr=0.001,optimizer;type=Adam_2022-04-07_16-57-39"
126,99,1.372261,0.590824,0.83422,4.095944,0.141218,0.331487,10.07996,FALSE,,,99,97b33_00126,5909e4c25e9e4e63a37fb1ba635e9508,2022-04-07_21-06-30,1.65E+09,1003.642,1900595,guanyush-RTX3060,10.70.2.70,1003.642,0,99,64,0.001,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00126_126_data_loader;args;batch_size=64,optimizer;args;lr=0.001,optimizer;type=Adam_2022-04-07_20-35-43"
138,99,1.372261,0.590824,0.83422,4.095944,0.141218,0.331487,10.13633,FALSE,,,99,97b33_00138,06e11a59ccfb4dcb963b895064455db6,2022-04-08_00-12-35,1.65E+09,1010.959,2105125,guanyush-RTX3060,10.70.2.70,1010.959,0,99,64,0.001,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00138_138_data_loader;args;batch_size=64,optimizer;args;lr=0.001,optimizer;type=Adam_2022-04-07_23-41-32"
5,96,0.01575,0.998806,1,4.618967,0.132008,0.281043,8.387498,FALSE,,,96,97b33_00005,2974c79fb3c44924ae33bd085e7668f2,2022-04-06_13-17-08,1.65E+09,810.3883,3940974,guanyush-RTX3060,10.70.2.70,810.3883,0,96,256,0.1,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00005_5_data_loader;args;batch_size=256,optimizer;args;lr=0.1,optimizer;type=SGD_2022-04-06_12-47-06"
17,96,0.01575,0.998806,1,4.618967,0.132008,0.281043,8.362167,FALSE,,,96,97b33_00017,373278bee8ee4d9b8e671603cd6a4d67,2022-04-06_16-22-58,1.65E+09,806.3064,33735,guanyush-RTX3060,10.70.2.70,806.3064,0,96,256,0.1,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00017_17_data_loader;args;batch_size=256,optimizer;args;lr=0.1,optimizer;type=SGD_2022-04-06_15-53-02"
29,96,0.01575,0.998806,1,4.618967,0.132008,0.281043,8.315269,FALSE,,,96,97b33_00029,0e559a2602bd419aa2384d1a7fdae913,2022-04-06_19-28-14,1.65E+09,803.1802,240594,guanyush-RTX3060,10.70.2.70,803.1802,0,96,256,0.1,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00029_29_data_loader;args;batch_size=256,optimizer;args;lr=0.1,optimizer;type=SGD_2022-04-06_18-58-25"
41,96,0.01575,0.998806,1,4.618967,0.132008,0.281043,8.388938,FALSE,,,96,97b33_00041,94c15f65eb9f49bdb90d1a648a259d85,2022-04-06_22-33-05,1.65E+09,803.9903,448274,guanyush-RTX3060,10.70.2.70,803.9903,0,96,256,0.1,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00041_41_data_loader;args;batch_size=256,optimizer;args;lr=0.1,optimizer;type=SGD_2022-04-06_22-03-16"
53,96,0.01575,0.998806,1,4.618967,0.132008,0.281043,8.35488,FALSE,,,96,97b33_00053,86e57c1a91e44b90a400918481bf0b65,2022-04-07_01-38-04,1.65E+09,809.0247,653210,guanyush-RTX3060,10.70.2.70,809.0247,0,96,256,0.1,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00053_53_data_loader;args;batch_size=256,optimizer;args;lr=0.1,optimizer;type=SGD_2022-04-07_01-08-04"
65,96,0.01575,0.998806,1,4.618967,0.132008,0.281043,8.319431,FALSE,,,96,97b33_00065,ce97cd31b52d4d76a38927509587b9a9,2022-04-07_04-43-08,1.65E+09,802.8661,858351,guanyush-RTX3060,10.70.2.70,802.8661,0,96,256,0.1,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00065_65_data_loader;args;batch_size=256,optimizer;args;lr=0.1,optimizer;type=SGD_2022-04-07_04-13-14"
77,96,0.01575,0.998806,1,4.618967,0.132008,0.281043,8.406135,FALSE,,,96,97b33_00077,c409cc83aea645d3b4bcb1ba53210b88,2022-04-07_07-47-30,1.65E+09,804.4212,1079292,guanyush-RTX3060,10.70.2.70,804.4212,0,96,256,0.1,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00077_77_data_loader;args;batch_size=256,optimizer;args;lr=0.1,optimizer;type=SGD_2022-04-07_07-17-41"
89,96,0.01575,0.998806,1,4.618967,0.132008,0.281043,8.309837,FALSE,,,96,97b33_00089,400fb1b59eed496185b5ec7f782d85e9,2022-04-07_10-52-01,1.65E+09,804.0035,1284037,guanyush-RTX3060,10.70.2.70,804.0035,0,96,256,0.1,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00089_89_data_loader;args;batch_size=256,optimizer;args;lr=0.1,optimizer;type=SGD_2022-04-07_10-22-08"
101,96,0.01575,0.998806,1,4.618967,0.132008,0.281043,8.319575,FALSE,,,96,97b33_00101,d18ebae2e36a47029da2eb7ddd9386a5,2022-04-07_13-56-15,1.65E+09,802.1523,1489222,guanyush-RTX3060,10.70.2.70,802.1523,0,96,256,0.1,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00101_101_data_loader;args;batch_size=256,optimizer;args;lr=0.1,optimizer;type=SGD_2022-04-07_13-26-29"
113,96,0.01575,0.998806,1,4.618967,0.132008,0.281043,9.500445,FALSE,,,96,97b33_00113,54cd028dd8af4ab38151b14b74d7526c,2022-04-07_17-19-10,1.65E+09,1290.284,1690664,guanyush-RTX3060,10.70.2.70,1290.284,0,96,256,0.1,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00113_113_data_loader;args;batch_size=256,optimizer;args;lr=0.1,optimizer;type=SGD_2022-04-07_16-40-12"
125,96,0.01575,0.998806,1,4.618967,0.132008,0.281043,8.359452,FALSE,,,96,97b33_00125,cf57309912294cea9b3c09ba07a5daf9,2022-04-07_20-49-10,1.65E+09,806.6327,1884815,guanyush-RTX3060,10.70.2.70,806.6327,0,96,256,0.1,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00125_125_data_loader;args;batch_size=256,optimizer;args;lr=0.1,optimizer;type=SGD_2022-04-07_20-19-13"
